zone,param,timestamp,value
Okhla,humidity,2026-06-18 09:00:00,50.0
Okhla,humidity,2026-06-18 10:00:00,46.3
Okhla,humidity,2026-06-18 11:00:00,43.5
Okhla,humidity,2026-06-18 12:00:00,39.9
Okhla,humidity,2026-06-18 13:00:00,39.6
Okhla,humidity,2026-06-18 14:00:00,39.5
Okhla,humidity,2026-06-18 15:00:00,38.2
Okhla,humidity,2026-06-18 16:00:00,38.0
Okhla,humidity,2026-06-18 17:00:00,39.3
Okhla,humidity,2026-06-18 18:00:00,48.0
Okhla,humidity,2026-06-18 19:00:00,48.3
Okhla,humidity,2026-06-18 20:00:00,45.9
Okhla,humidity,2026-06-18 21:00:00,48.7
Okhla,humidity,2026-06-18 22:00:00,49.2
Okhla,humidity,2026-06-18 23:00:00,49.3
Okhla,humidity,2026-06-19 00:00:00,48.3
Okhla,humidity,2026-06-19 01:00:00,48.7
Okhla,humidity,2026-06-19 02:00:00,50.0
Okhla,humidity,2026-06-19 03:00:00,50.1
Okhla,humidity,2026-06-19 04:00:00,53.7
Okhla,humidity,2026-06-19 05:00:00,57.2
Okhla,humidity,2026-06-19 06:00:00,60.1
Okhla,humidity,2026-06-19 07:00:00,61.5
Okhla,humidity,2026-06-19 08:00:00,57.8
Okhla,humidity,2026-06-19 09:00:00,54.8
Okhla,humidity,2026-06-19 10:00:00,49.8
Okhla,humidity,2026-06-19 11:00:00,47.2
Okhla,humidity,2026-06-19 12:00:00,41.1
Okhla,humidity,2026-06-19 13:00:00,37.9
Okhla,humidity,2026-06-19 14:00:00,39.1
Okhla,humidity,2026-06-19 15:00:00,38.5
Okhla,humidity,2026-06-19 16:00:00,37.3
Okhla,humidity,2026-06-19 17:00:00,39.2
Okhla,humidity,2026-06-19 18:00:00,40.5
Okhla,humidity,2026-06-19 19:00:00,42.6
Okhla,humidity,2026-06-19 20:00:00,45.8
Okhla,humidity,2026-06-19 21:00:00,48.4
Okhla,humidity,2026-06-19 22:00:00,49.5
Okhla,humidity,2026-06-19 23:00:00,50.6
Okhla,humidity,2026-06-20 00:00:00,49.7
Okhla,humidity,2026-06-20 01:00:00,50.0
Okhla,humidity,2026-06-20 02:00:00,51.2
Okhla,humidity,2026-06-20 03:00:00,52.8
Okhla,humidity,2026-06-20 04:00:00,53.8
Okhla,humidity,2026-06-20 05:00:00,56.0
Okhla,humidity,2026-06-20 06:00:00,59.1
Okhla,humidity,2026-06-20 07:00:00,56.3
Okhla,humidity,2026-06-20 08:00:00,52.7
Okhla,humidity,2026-06-20 09:00:00,48.8
Okhla,humidity,2026-06-20 10:00:00,45.7
Okhla,humidity,2026-06-20 11:00:00,43.2
Okhla,humidity,2026-06-20 12:00:00,40.1
Okhla,humidity,2026-06-20 13:00:00,39.0
Okhla,humidity,2026-06-20 14:00:00,37.8
Okhla,humidity,2026-06-20 15:00:00,38.0
Okhla,humidity,2026-06-20 16:00:00,37.9
Okhla,humidity,2026-06-20 17:00:00,41.1
Okhla,humidity,2026-06-20 18:00:00,41.9
Okhla,humidity,2026-06-20 19:00:00,43.7
Okhla,humidity,2026-06-20 20:00:00,45.1
Okhla,humidity,2026-06-20 21:00:00,45.9
Okhla,humidity,2026-06-21 14:00:00,44.6
Okhla,humidity,2026-06-21 15:00:00,39.5
