zone,param,timestamp,value
Anand Vihar,PM10,2026-07-01 18:00:00,254.0
Anand Vihar,PM10,2026-07-01 19:00:00,211.0
Anand Vihar,PM10,2026-07-01 20:00:00,163.0
Anand Vihar,PM10,2026-07-01 21:00:00,179.0
Anand Vihar,PM10,2026-07-01 22:00:00,164.0
Anand Vihar,PM10,2026-07-01 23:00:00,36.0
Anand Vihar,PM10,2026-07-02 00:00:00,84.0
Anand Vihar,PM10,2026-07-02 01:00:00,121.0
Anand Vihar,PM10,2026-07-02 02:00:00,113.0
Anand Vihar,PM10,2026-07-02 03:00:00,184.0
Anand Vihar,PM10,2026-07-02 04:00:00,227.0
Anand Vihar,PM10,2026-07-02 05:00:00,167.0
Anand Vihar,PM10,2026-07-02 06:00:00,230.0
Anand Vihar,PM10,2026-07-02 07:00:00,167.0
Anand Vihar,PM10,2026-07-02 08:00:00,202.0
Anand Vihar,PM10,2026-07-02 09:00:00,
Anand Vihar,PM10,2026-07-02 10:00:00,
Anand Vihar,PM10,2026-07-02 11:00:00,77.0
Anand Vihar,PM10,2026-07-02 12:00:00,223.0
Anand Vihar,PM10,2026-07-02 13:00:00,276.0
Anand Vihar,PM10,2026-07-02 14:00:00,382.0
Anand Vihar,PM10,2026-07-02 15:00:00,371.0
Anand Vihar,PM10,2026-07-02 16:00:00,396.0
Anand Vihar,PM10,2026-07-02 17:00:00,343.0
Anand Vihar,PM10,2026-07-02 18:00:00,211.0
Anand Vihar,PM10,2026-07-02 19:00:00,234.0
Anand Vihar,PM10,2026-07-02 20:00:00,135.0
Anand Vihar,PM10,2026-07-02 21:00:00,127.0
Anand Vihar,PM10,2026-07-02 22:00:00,151.0
Anand Vihar,PM10,2026-07-02 23:00:00,119.0
Anand Vihar,PM10,2026-07-03 00:00:00,160.0
Anand Vihar,PM10,2026-07-03 01:00:00,125.0
Anand Vihar,PM10,2026-07-03 02:00:00,90.0
Anand Vihar,PM10,2026-07-03 03:00:00,83.0
Anand Vihar,PM10,2026-07-03 04:00:00,89.0
Anand Vihar,PM10,2026-07-03 05:00:00,
Anand Vihar,PM10,2026-07-03 06:00:00,28.0
Anand Vihar,PM10,2026-07-03 07:00:00,121.0
Anand Vihar,PM10,2026-07-03 08:00:00,127.0
Anand Vihar,PM10,2026-07-03 09:00:00,112.0
Anand Vihar,PM10,2026-07-03 10:00:00,255.0
Anand Vihar,PM10,2026-07-03 11:00:00,194.0
Anand Vihar,PM10,2026-07-03 12:00:00,188.0
Anand Vihar,PM10,2026-07-03 13:00:00,140.0
Anand Vihar,PM10,2026-07-03 14:00:00,173.0
Anand Vihar,PM10,2026-07-03 15:00:00,55.0
Anand Vihar,PM10,2026-07-03 16:00:00,111.0
Anand Vihar,PM10,2026-07-03 17:00:00,269.0
Anand Vihar,PM10,2026-07-03 18:00:00,243.0
Anand Vihar,PM10,2026-07-03 19:00:00,240.0
Anand Vihar,PM10,2026-07-03 20:00:00,269.0
Anand Vihar,PM10,2026-07-03 21:00:00,249.0
Anand Vihar,PM10,2026-07-03 22:00:00,201.0
Anand Vihar,PM10,2026-07-03 23:00:00,228.0
Anand Vihar,PM10,2026-07-04 00:00:00,151.0
Anand Vihar,PM10,2026-07-04 01:00:00,42.0
Anand Vihar,PM10,2026-07-04 02:00:00,205.0
Anand Vihar,PM10,2026-07-04 03:00:00,163.0
Anand Vihar,PM10,2026-07-04 04:00:00,233.0
Anand Vihar,PM10,2026-07-04 05:00:00,276.0
Anand Vihar,PM10,2026-07-04 06:00:00,256.0
Anand Vihar,PM10,2026-07-04 07:00:00,152.0
Anand Vihar,PM10,2026-07-04 08:00:00,144.0
Anand Vihar,PM10,2026-07-04 09:00:00,136.0
Anand Vihar,PM10,2026-07-04 10:00:00,161.0
Anand Vihar,PM10,2026-07-04 11:00:00,24.0
Anand Vihar,PM10,2026-07-04 12:00:00,163.0
Anand Vihar,PM10,2026-07-04 13:00:00,55.0
Anand Vihar,PM10,2026-07-04 14:00:00,199.0
Anand Vihar,PM10,2026-07-04 15:00:00,276.0
Anand Vihar,PM10,2026-07-04 16:00:00,328.0
Anand Vihar,PM10,2026-07-04 17:00:00,217.0
Anand Vihar,PM10,2026-07-04 18:00:00,248.0
Anand Vihar,PM10,2026-07-04 19:00:00,271.0
Anand Vihar,PM10,2026-07-04 20:00:00,212.0
Anand Vihar,PM10,2026-07-04 21:00:00,288.0
Anand Vihar,PM10,2026-07-04 22:00:00,368.0
Anand Vihar,PM10,2026-07-04 23:00:00,473.0
Anand Vihar,PM10,2026-07-05 00:00:00,444.0
Anand Vihar,PM10,2026-07-05 01:00:00,487.0
Anand Vihar,PM10,2026-07-05 02:00:00,405.0
Anand Vihar,PM10,2026-07-05 03:00:00,294.0
Anand Vihar,PM10,2026-07-05 04:00:00,265.0
Anand Vihar,PM10,2026-07-05 05:00:00,296.0
Anand Vihar,PM10,2026-07-05 06:00:00,222.0
Anand Vihar,PM10,2026-07-05 07:00:00,152.0
Anand Vihar,PM10,2026-07-05 08:00:00,160.0
Anand Vihar,PM10,2026-07-05 09:00:00,177.0
Anand Vihar,PM10,2026-07-05 10:00:00,140.0
Anand Vihar,PM10,2026-07-05 11:00:00,196.0
Anand Vihar,PM10,2026-07-05 12:00:00,232.0
Anand Vihar,PM10,2026-07-05 13:00:00,223.0
Anand Vihar,PM10,2026-07-05 14:00:00,101.0
Anand Vihar,PM10,2026-07-05 15:00:00,70.0
Anand Vihar,PM10,2026-07-05 16:00:00,108.0
Anand Vihar,PM10,2026-07-05 17:00:00,8.0
Anand Vihar,PM10,2026-07-05 18:00:00,101.0
Anand Vihar,PM10,2026-07-05 19:00:00,195.0
Anand Vihar,PM10,2026-07-05 20:00:00,188.0
Anand Vihar,PM10,2026-07-05 21:00:00,271.0
Anand Vihar,PM10,2026-07-05 22:00:00,267.0
Anand Vihar,PM10,2026-07-05 23:00:00,229.0
Anand Vihar,PM10,2026-07-06 00:00:00,239.0
Anand Vihar,PM10,2026-07-06 01:00:00,173.0
Anand Vihar,PM10,2026-07-06 02:00:00,74.0
Anand Vihar,PM10,2026-07-06 03:00:00,
Anand Vihar,PM10,2026-07-06 04:00:00,42.0
Anand Vihar,PM10,2026-07-06 05:00:00,97.0
Anand Vihar,PM10,2026-07-06 06:00:00,160.0
Anand Vihar,PM10,2026-07-06 07:00:00,128.0
Anand Vihar,PM10,2026-07-06 08:00:00,206.0
Anand Vihar,PM10,2026-07-06 09:00:00,212.0
Anand Vihar,PM10,2026-07-06 10:00:00,252.0
Anand Vihar,PM10,2026-07-06 11:00:00,123.0
Anand Vihar,PM10,2026-07-06 12:00:00,105.0
Anand Vihar,PM10,2026-07-06 13:00:00,
Anand Vihar,PM10,2026-07-06 14:00:00,84.0
Anand Vihar,PM10,2026-07-06 15:00:00,84.0
Anand Vihar,PM10,2026-07-06 16:00:00,202.0
Anand Vihar,PM10,2026-07-06 17:00:00,212.0
Anand Vihar,PM10,2026-07-06 18:00:00,188.0
Anand Vihar,PM10,2026-07-06 19:00:00,190.0
Anand Vihar,PM10,2026-07-06 20:00:00,238.0
Anand Vihar,PM10,2026-07-06 21:00:00,183.0
Anand Vihar,PM10,2026-07-06 22:00:00,149.0
Anand Vihar,PM10,2026-07-06 23:00:00,51.0
Anand Vihar,PM10,2026-07-07 00:00:00,92.0
Anand Vihar,PM10,2026-07-07 01:00:00,156.0
Anand Vihar,PM10,2026-07-07 02:00:00,145.0
Anand Vihar,PM10,2026-07-07 03:00:00,224.0
Anand Vihar,PM10,2026-07-07 04:00:00,207.0
Anand Vihar,PM10,2026-07-07 05:00:00,184.0
Anand Vihar,PM10,2026-07-07 06:00:00,244.0
Anand Vihar,PM10,2026-07-07 07:00:00,252.0
Anand Vihar,PM10,2026-07-07 08:00:00,277.0
Anand Vihar,PM10,2026-07-07 09:00:00,171.0
Anand Vihar,PM10,2026-07-07 10:00:00,188.0
Anand Vihar,PM10,2026-07-07 11:00:00,173.0
Anand Vihar,PM10,2026-07-07 12:00:00,161.0
Anand Vihar,PM10,2026-07-07 13:00:00,269.0
Anand Vihar,PM10,2026-07-07 16:00:00,44.0
Anand Vihar,PM10,2026-07-07 18:00:00,29.0
Anand Vihar,PM10,2026-07-07 19:00:00,
Anand Vihar,PM10,2026-07-07 20:00:00,
Anand Vihar,PM10,2026-07-07 21:00:00,92.0
Anand Vihar,PM10,2026-07-07 22:00:00,110.0
Anand Vihar,PM10,2026-07-07 23:00:00,160.0
Anand Vihar,PM10,2026-07-08 00:00:00,175.0
Anand Vihar,PM10,2026-07-08 01:00:00,113.0
Anand Vihar,PM10,2026-07-08 02:00:00,118.0
Anand Vihar,PM10,2026-07-08 03:00:00,133.0
Anand Vihar,PM10,2026-07-08 04:00:00,171.0
Anand Vihar,PM10,2026-07-08 05:00:00,
Anand Vihar,PM10,2026-07-08 06:00:00,
Anand Vihar,PM10,2026-07-08 07:00:00,67.0
Anand Vihar,PM10,2026-07-08 08:00:00,55.0
Anand Vihar,PM10,2026-07-08 09:00:00,128.0
Anand Vihar,PM10,2026-07-08 10:00:00,195.0
Anand Vihar,PM10,2026-07-08 11:00:00,113.0
Anand Vihar,PM10,2026-07-08 12:00:00,80.0
Anand Vihar,PM10,2026-07-08 13:00:00,52.0
Anand Vihar,PM10,2026-07-08 14:00:00,27.0
Anand Vihar,PM10,2026-07-08 15:00:00,
Anand Vihar,PM10,2026-07-08 16:00:00,
Anand Vihar,PM10,2026-07-08 17:00:00,25.0
Anand Vihar,PM10,2026-07-08 18:00:00,44.0
Anand Vihar,PM10,2026-07-08 19:00:00,132.0
Anand Vihar,PM10,2026-07-08 20:00:00,139.0
Anand Vihar,PM10,2026-07-08 21:00:00,106.0
Anand Vihar,PM10,2026-07-08 22:00:00,58.0
Anand Vihar,PM10,2026-07-08 23:00:00,35.0
Anand Vihar,PM10,2026-07-09 00:00:00,38.0
Anand Vihar,PM10,2026-07-09 01:00:00,
Anand Vihar,PM10,2026-07-09 02:00:00,
Anand Vihar,PM10,2026-07-09 03:00:00,16.0
Anand Vihar,PM10,2026-07-09 04:00:00,34.0
Anand Vihar,PM10,2026-07-09 05:00:00,39.0
Anand Vihar,PM10,2026-07-09 06:00:00,112.0
Anand Vihar,PM10,2026-07-09 07:00:00,74.0
Anand Vihar,PM10,2026-07-09 08:00:00,29.0
Anand Vihar,PM10,2026-07-09 09:00:00,25.0
Anand Vihar,PM10,2026-07-09 10:00:00,14.0
Anand Vihar,PM10,2026-07-09 11:00:00,
Anand Vihar,PM10,2026-07-09 12:00:00,
Anand Vihar,PM10,2026-07-09 13:00:00,28.0
Anand Vihar,PM10,2026-07-09 14:00:00,33.0
Anand Vihar,PM10,2026-07-09 15:00:00,24.0
Anand Vihar,PM10,2026-07-09 16:00:00,129.0
Anand Vihar,PM10,2026-07-09 17:00:00,81.0
Anand Vihar,PM10,2026-07-09 18:00:00,84.0
Anand Vihar,PM10,2026-07-09 19:00:00,78.0
Anand Vihar,PM10,2026-07-09 20:00:00,57.0
Anand Vihar,PM10,2026-07-09 21:00:00,
Anand Vihar,PM10,2026-07-09 22:00:00,
Anand Vihar,PM10,2026-07-09 23:00:00,53.0
Anand Vihar,PM10,2026-07-10 00:00:00,68.0
Anand Vihar,PM10,2026-07-10 01:00:00,133.0
Anand Vihar,PM10,2026-07-10 02:00:00,133.0
Anand Vihar,PM10,2026-07-10 03:00:00,99.0
Anand Vihar,PM10,2026-07-10 04:00:00,58.0
Anand Vihar,PM10,2026-07-10 05:00:00,58.0
Anand Vihar,PM10,2026-07-10 06:00:00,70.0
Anand Vihar,PM10,2026-07-10 07:00:00,
Anand Vihar,PM10,2026-07-10 08:00:00,23.0
Anand Vihar,PM10,2026-07-10 09:00:00,147.0
Anand Vihar,PM10,2026-07-10 10:00:00,183.0
Anand Vihar,PM10,2026-07-10 11:00:00,205.0
Anand Vihar,PM10,2026-07-10 12:00:00,294.0
Anand Vihar,PM10,2026-07-10 13:00:00,205.0
Anand Vihar,PM10,2026-07-10 14:00:00,198.0
Anand Vihar,PM10,2026-07-10 15:00:00,111.0
Anand Vihar,PM10,2026-07-10 16:00:00,121.0
Anand Vihar,PM10,2026-07-10 17:00:00,51.0
Anand Vihar,PM10,2026-07-10 18:00:00,99.0
Anand Vihar,PM10,2026-07-10 19:00:00,165.0
Anand Vihar,PM10,2026-07-10 20:00:00,386.0
Anand Vihar,PM10,2026-07-10 21:00:00,530.0
Anand Vihar,PM10,2026-07-10 22:00:00,650.0
Anand Vihar,PM10,2026-07-10 23:00:00,391.0
Anand Vihar,PM10,2026-07-11 00:00:00,651.0
Anand Vihar,PM10,2026-07-11 01:00:00,415.0
Anand Vihar,PM10,2026-07-11 02:00:00,313.0
Anand Vihar,PM10,2026-07-11 03:00:00,100.0
Anand Vihar,PM10,2026-07-11 04:00:00,138.0
Anand Vihar,PM10,2026-07-11 05:00:00,148.0
Anand Vihar,PM10,2026-07-11 06:00:00,210.0
Anand Vihar,PM10,2026-07-11 07:00:00,352.0
Anand Vihar,PM10,2026-07-11 08:00:00,230.0
Anand Vihar,PM10,2026-07-11 09:00:00,381.0
Anand Vihar,PM10,2026-07-11 10:00:00,650.0
Anand Vihar,PM10,2026-07-11 11:00:00,698.0
Anand Vihar,PM10,2026-07-11 12:00:00,601.0
Anand Vihar,PM10,2026-07-11 13:00:00,
Anand Vihar,PM10,2026-07-11 14:00:00,
Anand Vihar,PM10,2026-07-11 15:00:00,
Anand Vihar,PM10,2026-07-11 16:00:00,
Anand Vihar,PM10,2026-07-11 17:00:00,601.0
Anand Vihar,PM10,2026-07-11 18:00:00,
Anand Vihar,PM10,2026-07-11 19:00:00,883.0
Anand Vihar,PM10,2026-07-11 20:00:00,806.0
Anand Vihar,PM10,2026-07-11 22:00:00,600.0
Anand Vihar,PM10,2026-07-11 23:00:00,996.0
Anand Vihar,PM10,2026-07-12 00:00:00,618.0
Anand Vihar,PM10,2026-07-12 01:00:00,799.0
Anand Vihar,PM10,2026-07-12 02:00:00,473.0
Anand Vihar,PM10,2026-07-12 03:00:00,415.0
Anand Vihar,PM10,2026-07-12 04:00:00,319.0
Anand Vihar,PM10,2026-07-12 05:00:00,275.0
Anand Vihar,PM10,2026-07-12 06:00:00,341.0
Anand Vihar,PM10,2026-07-12 07:00:00,452.0
Anand Vihar,PM10,2026-07-12 08:00:00,436.0
Anand Vihar,PM10,2026-07-12 09:00:00,513.0
Anand Vihar,PM10,2026-07-12 10:00:00,711.0
Anand Vihar,PM10,2026-07-12 11:00:00,784.0
Anand Vihar,PM10,2026-07-12 12:00:00,790.0
Anand Vihar,PM10,2026-07-12 13:00:00,830.0
Anand Vihar,PM10,2026-07-12 14:00:00,795.0
Anand Vihar,PM10,2026-07-12 15:00:00,761.0
Anand Vihar,PM10,2026-07-12 16:00:00,883.0
Anand Vihar,PM10,2026-07-12 17:00:00,910.0
Anand Vihar,PM10,2026-07-12 18:00:00,935.0
Anand Vihar,PM10,2026-07-12 19:00:00,947.0
Anand Vihar,PM10,2026-07-12 20:00:00,966.0
Anand Vihar,PM10,2026-07-12 21:00:00,888.0
Anand Vihar,PM10,2026-07-12 22:00:00,785.0
Anand Vihar,PM10,2026-07-12 23:00:00,878.0
Anand Vihar,PM10,2026-07-13 00:00:00,874.0
Anand Vihar,PM10,2026-07-13 01:00:00,703.0
Anand Vihar,PM10,2026-07-13 02:00:00,344.0
Anand Vihar,PM10,2026-07-13 03:00:00,243.0
Anand Vihar,PM10,2026-07-13 04:00:00,308.0
Anand Vihar,PM10,2026-07-13 05:00:00,227.0
Anand Vihar,PM10,2026-07-13 06:00:00,320.0
Anand Vihar,PM10,2026-07-13 07:00:00,330.0
Anand Vihar,PM10,2026-07-13 08:00:00,411.0
Anand Vihar,PM10,2026-07-13 09:00:00,549.0
Anand Vihar,PM10,2026-07-13 10:00:00,628.0
Anand Vihar,PM10,2026-07-13 11:00:00,487.0
Anand Vihar,PM10,2026-07-13 12:00:00,421.0
Anand Vihar,PM10,2026-07-13 13:00:00,387.0
Anand Vihar,PM10,2026-07-13 14:00:00,341.0
Anand Vihar,PM10,2026-07-13 15:00:00,244.0
Anand Vihar,PM10,2026-07-13 16:00:00,425.0
Anand Vihar,PM10,2026-07-13 17:00:00,516.0
Anand Vihar,PM10,2026-07-13 18:00:00,620.0
Anand Vihar,PM10,2026-07-13 19:00:00,464.0
Anand Vihar,PM10,2026-07-13 20:00:00,464.0
Anand Vihar,PM10,2026-07-13 21:00:00,592.0
Anand Vihar,PM10,2026-07-13 22:00:00,178.0
Anand Vihar,PM10,2026-07-13 23:00:00,239.0
Anand Vihar,PM10,2026-07-14 00:00:00,415.0
Anand Vihar,PM10,2026-07-14 01:00:00,567.0
Anand Vihar,PM10,2026-07-14 02:00:00,386.0
Anand Vihar,PM10,2026-07-14 03:00:00,347.0
Anand Vihar,PM10,2026-07-14 04:00:00,159.0
Anand Vihar,PM10,2026-07-14 10:00:00,459.0
Anand Vihar,PM10,2026-07-14 11:00:00,581.0
Anand Vihar,PM10,2026-07-14 12:00:00,430.0
Anand Vihar,PM10,2026-07-14 13:00:00,477.0
Anand Vihar,PM10,2026-07-14 14:00:00,370.0
Anand Vihar,PM10,2026-07-14 15:00:00,361.0
Anand Vihar,PM10,2026-07-14 16:00:00,387.0
Anand Vihar,PM10,2026-07-14 17:00:00,408.0
Anand Vihar,PM10,2026-07-14 18:00:00,391.0
Anand Vihar,PM10,2026-07-14 19:00:00,611.0
Anand Vihar,PM10,2026-07-14 20:00:00,342.0
Anand Vihar,PM10,2026-07-14 21:00:00,261.0
Anand Vihar,PM10,2026-07-14 22:00:00,272.0
Anand Vihar,PM10,2026-07-14 23:00:00,234.0
Anand Vihar,PM10,2026-07-15 00:00:00,221.0
Anand Vihar,PM10,2026-07-15 01:00:00,271.0
Anand Vihar,PM10,2026-07-15 02:00:00,241.0
Anand Vihar,PM10,2026-07-15 03:00:00,226.0
Anand Vihar,PM10,2026-07-15 04:00:00,242.0
Anand Vihar,PM10,2026-07-15 05:00:00,359.0
Anand Vihar,PM10,2026-07-15 06:00:00,284.0
Anand Vihar,PM10,2026-07-15 07:00:00,277.0
Anand Vihar,PM10,2026-07-15 08:00:00,259.0
Anand Vihar,PM10,2026-07-15 09:00:00,455.0
Anand Vihar,PM10,2026-07-15 10:00:00,454.0
Anand Vihar,PM10,2026-07-15 11:00:00,400.0
Anand Vihar,PM10,2026-07-15 12:00:00,380.0
Anand Vihar,PM10,2026-07-15 13:00:00,349.0
Anand Vihar,PM10,2026-07-15 14:00:00,316.0
Anand Vihar,PM10,2026-07-15 15:00:00,397.0
Anand Vihar,PM10,2026-07-15 16:00:00,375.0
Anand Vihar,PM10,2026-07-15 17:00:00,385.0
Anand Vihar,PM10,2026-07-15 18:00:00,353.0
Anand Vihar,PM10,2026-07-15 19:00:00,466.0
Anand Vihar,PM10,2026-07-15 20:00:00,548.0
Anand Vihar,PM10,2026-07-15 21:00:00,719.0
Anand Vihar,PM10,2026-07-15 22:00:00,505.0
Anand Vihar,PM10,2026-07-15 23:00:00,488.0
Anand Vihar,PM10,2026-07-16 00:00:00,370.0
Anand Vihar,PM10,2026-07-16 01:00:00,386.0
Anand Vihar,PM10,2026-07-16 02:00:00,292.0
Anand Vihar,PM10,2026-07-16 05:00:00,354.0
Anand Vihar,PM10,2026-07-16 06:00:00,358.0
Anand Vihar,PM10,2026-07-16 07:00:00,380.0
Anand Vihar,PM10,2026-07-16 08:00:00,441.0
Anand Vihar,PM10,2026-07-16 09:00:00,546.0
Anand Vihar,PM10,2026-07-16 10:00:00,441.0
Anand Vihar,PM10,2026-07-16 11:00:00,481.0
Anand Vihar,PM10,2026-07-16 12:00:00,418.0
Anand Vihar,PM10,2026-07-16 13:00:00,366.0
Anand Vihar,PM10,2026-07-16 14:00:00,339.0
Anand Vihar,PM10,2026-07-16 15:00:00,353.0
Anand Vihar,PM10,2026-07-16 16:00:00,381.0
Anand Vihar,PM10,2026-07-16 17:00:00,382.0
Anand Vihar,PM10,2026-07-16 18:00:00,385.0
Anand Vihar,PM10,2026-07-16 19:00:00,411.0
Anand Vihar,PM10,2026-07-16 20:00:00,436.0
Anand Vihar,PM10,2026-07-16 21:00:00,424.0
Anand Vihar,PM10,2026-07-16 22:00:00,352.0
Anand Vihar,PM10,2026-07-16 23:00:00,335.0
Anand Vihar,PM10,2026-07-17 00:00:00,399.0
Anand Vihar,PM10,2026-07-17 01:00:00,426.0
Anand Vihar,PM10,2026-07-17 12:00:00,411.0
Anand Vihar,PM10,2026-07-17 13:00:00,328.0
Anand Vihar,PM10,2026-07-17 14:00:00,314.0
Anand Vihar,PM10,2026-07-17 15:00:00,313.0
Anand Vihar,PM10,2026-07-17 16:00:00,325.0
Anand Vihar,PM10,2026-07-17 17:00:00,482.0
Anand Vihar,PM10,2026-07-17 18:00:00,402.0
Anand Vihar,PM10,2026-07-17 19:00:00,435.0
Anand Vihar,PM10,2026-07-17 20:00:00,363.0
Anand Vihar,PM10,2026-07-17 21:00:00,385.0
Anand Vihar,PM10,2026-07-17 22:00:00,422.0
Anand Vihar,PM10,2026-07-17 23:00:00,396.0
Anand Vihar,PM10,2026-07-18 00:00:00,399.0
Anand Vihar,PM10,2026-07-18 01:00:00,348.0
Anand Vihar,PM10,2026-07-18 02:00:00,457.0
Anand Vihar,PM10,2026-07-18 03:00:00,421.0
Anand Vihar,PM10,2026-07-18 07:00:00,414.0
Anand Vihar,PM10,2026-07-18 08:00:00,488.0
Anand Vihar,PM10,2026-07-18 09:00:00,440.0
Anand Vihar,PM10,2026-07-18 10:00:00,563.0
Anand Vihar,PM10,2026-07-18 11:00:00,495.0
Anand Vihar,PM10,2026-07-18 12:00:00,454.0
Anand Vihar,PM10,2026-07-18 13:00:00,326.0
Anand Vihar,PM10,2026-07-18 14:00:00,297.0
Anand Vihar,PM10,2026-07-18 15:00:00,350.0
Anand Vihar,PM10,2026-07-18 16:00:00,396.0
Anand Vihar,PM10,2026-07-18 17:00:00,368.0
Anand Vihar,PM10,2026-07-18 18:00:00,376.0
Anand Vihar,PM10,2026-07-18 19:00:00,359.0
Anand Vihar,PM10,2026-07-18 20:00:00,447.0
Anand Vihar,PM10,2026-07-18 21:00:00,484.0
Anand Vihar,PM10,2026-07-18 22:00:00,430.0
Anand Vihar,PM10,2026-07-18 23:00:00,427.0
Anand Vihar,PM10,2026-07-19 00:00:00,399.0
Anand Vihar,PM10,2026-07-19 01:00:00,416.0
Anand Vihar,PM10,2026-07-19 02:00:00,331.0
Anand Vihar,PM10,2026-07-19 03:00:00,364.0
Anand Vihar,PM10,2026-07-19 04:00:00,280.0
Anand Vihar,PM10,2026-07-19 05:00:00,276.0
Anand Vihar,PM10,2026-07-19 06:00:00,253.0
Anand Vihar,PM10,2026-07-19 07:00:00,269.0
Anand Vihar,PM10,2026-07-19 08:00:00,317.0
Anand Vihar,PM10,2026-07-19 09:00:00,424.0
Anand Vihar,PM10,2026-07-19 10:00:00,465.0
Anand Vihar,PM10,2026-07-19 11:00:00,391.0
Anand Vihar,PM10,2026-07-19 12:00:00,393.0
Anand Vihar,PM10,2026-07-19 13:00:00,392.0
Anand Vihar,PM10,2026-07-19 14:00:00,337.0
Anand Vihar,PM10,2026-07-19 15:00:00,353.0
Anand Vihar,PM10,2026-07-19 16:00:00,277.0
Anand Vihar,PM10,2026-07-19 17:00:00,309.0
Anand Vihar,PM10,2026-07-19 18:00:00,333.0
Anand Vihar,PM10,2026-07-19 19:00:00,331.0
Anand Vihar,PM10,2026-07-19 20:00:00,252.0
Anand Vihar,PM10,2026-07-19 21:00:00,221.0
Anand Vihar,PM10,2026-07-19 22:00:00,201.0
Anand Vihar,PM10,2026-07-19 23:00:00,200.0
Anand Vihar,PM10,2026-07-20 00:00:00,197.0
Anand Vihar,PM10,2026-07-20 01:00:00,190.0
Anand Vihar,PM10,2026-07-20 02:00:00,145.0
Anand Vihar,PM10,2026-07-20 03:00:00,145.0
Anand Vihar,PM10,2026-07-20 04:00:00,123.0
Anand Vihar,PM10,2026-07-20 05:00:00,153.0
Anand Vihar,PM10,2026-07-20 06:00:00,127.0
Anand Vihar,PM10,2026-07-20 12:00:00,203.0
Anand Vihar,PM10,2026-07-20 13:00:00,230.0
Anand Vihar,PM10,2026-07-20 14:00:00,166.0
Anand Vihar,PM10,2026-07-20 15:00:00,138.0
Anand Vihar,PM10,2026-07-20 16:00:00,145.0
Anand Vihar,PM10,2026-07-20 17:00:00,194.0
Anand Vihar,PM10,2026-07-20 18:00:00,131.0
Anand Vihar,PM10,2026-07-20 19:00:00,128.0
Anand Vihar,PM10,2026-07-20 20:00:00,129.0
Anand Vihar,PM10,2026-07-20 21:00:00,126.0
Anand Vihar,PM10,2026-07-20 22:00:00,167.0
Anand Vihar,PM10,2026-07-20 23:00:00,143.0
Anand Vihar,PM10,2026-07-21 00:00:00,183.0
Anand Vihar,PM10,2026-07-21 01:00:00,173.0
